y_test,y_pred
46.95981825434215,47.95571204681984
31.95981825434215,29.895261298549652
39.45981825434215,38.091564442203754
54.45981825434215,50.62076186545063
35.70981825434215,37.453058960320725
50.70981825434215,50.9077719397779
28.20981825434215,28.936843513549793
43.20981825434215,40.76011609593324
26.33481825434215,26.775046732303544
41.33481825434215,44.591723507052286
33.83481825434215,33.783202107343506
48.83481825434215,47.06400050387985
45.08481825434215,44.88717845493714
30.08481825434215,29.7914481994873
52.58481825434215,51.072645191231864
37.58481825434215,38.29375812440313
42.27231825434215,41.89111320855594
27.27231825434215,32.999371243150094
49.77231825434215,49.2527068024507
34.77231825434215,34.93866005948281
31.02231825434215,31.489795378558377
46.02231825434215,49.3311883779822
38.52231825434215,40.0463118034788
53.52231825434215,52.42322205015723
32.89731825434215,32.94170659065224
47.89731825434215,47.101665878803445
25.39731825434215,27.208801454212992
40.39731825434215,41.93519057052806
51.64731825434215,48.66890381494144
36.64731825434215,31.92178679435091
44.14731825434215,41.86236889275576
29.14731825434215,31.315396867216997
35.24106825434215,36.00790571183419
50.24106825434215,49.72122384495074
27.74106825434215,26.67775827882602
42.74106825434215,46.73093799438672
53.99106825434215,53.17307520303925
38.99106825434215,39.11287846854658
46.49106825434215,46.978736187605904
31.49106825434215,30.12959931310822
40.86606825434215,42.276354945114285
25.86606825434215,27.648717423725337
48.36606825434215,48.820178548730304
33.36606825434215,32.97815169167056
29.61606825434215,29.512894354904546
44.61606825434215,44.09440252877066
37.11606825434215,36.615750263276496
52.11606825434215,53.37942950822716
54.92856825434215,52.25657723354131
39.92856825434215,38.682388779428706
32.42856825434215,32.48451166652703
47.42856825434215,45.50485178617223
43.67856825434215,46.7799347791108
28.67856825434215,31.418618928368385
51.17856825434215,47.81725999665224
36.17856825434215,35.40831375305704
49.30356825434215,50.37852407430739
34.30356825434215,34.74405837539263
41.80356825434215,43.00712712299286
26.80356825434215,28.29525818215079
38.05356825434215,39.46573645722515
53.05356825434215,52.22552219179489
30.55356825434215,31.930325614545872
45.55356825434215,43.09596812196123
30.31919325434215,29.317899333794145
