y_test,y_pred
26.97316968394073,29.598343664707063
16.973169683940732,23.424522826745104
31.97316968394073,29.78498790146908
21.97316968394073,24.75431771802324
29.47316968394073,29.99379767055875
19.47316968394073,27.451293490138113
34.47316968394073,27.07875383588943
24.47316968394073,24.34377673300882
20.72316968394073,20.65053145673064
30.72316968394073,29.42052936994245
25.72316968394073,28.34981657049025
15.723169683940732,18.555994814794825
18.22316968394073,22.929226881744533
28.22316968394073,30.00362144990323
23.22316968394073,18.808803910588757
33.22316968394073,31.46404788097356
15.098169683940732,21.265345462068993
25.09816968394073,23.64438241188572
30.09816968394073,28.345978527577547
20.09816968394073,23.543111401392288
32.59816968394073,22.473036784544014
22.59816968394073,29.25829609095463
27.59816968394073,27.939627067685098
17.598169683940732,20.972165853568328
23.84816968394073,22.626620099696655
33.84816968394073,30.006687961191233
18.84816968394073,23.579281764071197
28.84816968394073,28.542969960098482
26.34816968394073,27.354853241493316
16.348169683940732,18.913918728113856
21.34816968394073,21.426498183830425
31.34816968394073,31.42194675607208
18.53566968394073,20.977078603556834
28.53566968394073,27.574860542936296
23.53566968394073,27.81830045049914
33.53566968394073,28.8917008779571
21.03566968394073,24.55496906195737
31.03566968394073,23.19200342969887
26.03566968394073,26.399039894520726
16.035669683940732,20.577388056299398
29.78566968394073,22.988547924903905
19.78566968394073,21.909212691736943
34.78566968394073,31.467238621929948
24.78566968394073,23.474134684686234
27.28566968394073,22.590109137809204
17.285669683940732,23.781175536753857
32.28566968394073,30.251023974173666
22.28566968394073,24.682658234098316
26.66066968394073,24.55250468602187
16.660669683940732,18.857390443607585
21.66066968394073,27.389377561066137
31.66066968394073,26.585549835914083
24.16066968394073,23.152078904942904
34.16066968394073,26.966829787205565
19.16066968394073,18.759805114016675
29.16066968394073,27.68325161685433
32.91066968394073,23.59646030111684
22.91066968394073,27.803532433590927
27.91066968394073,24.629307140567292
17.910669683940732,22.322372006282137
15.410669683940732,29.249091051066536
25.41066968394073,24.526651967238244
30.41066968394073,24.722251128442785
20.41066968394073,23.059770067056512
23.06691968394073,22.880869536978178
33.06691968394073,26.997719270567014
18.06691968394073,21.914071757990634
28.06691968394073,23.775395071782444
25.56691968394073,27.388411253839482
15.566919683940732,23.039109399936187
20.56691968394073,22.45348265620122
30.56691968394073,29.99668798907608
16.816919683940732,20.14051188714103
26.81691968394073,27.626388325195233
31.81691968394073,28.872222629508705
21.81691968394073,22.732045319329462
34.31691968394073,28.070162854277214
24.31691968394073,24.53783422897789
29.31691968394073,23.1873926507187
19.31691968394073,21.192612604558473
19.94191968394073,22.385896038512996
29.94191968394073,29.98165447856909
24.94191968394073,23.082648285376468
34.94191968394073,28.72058466149007
17.441919683940732,17.80825127889406
27.44191968394073,28.667073678181556
22.44191968394073,21.946465074179887
32.44191968394073,30.157700307223383
28.69191968394073,25.98110823360116
18.69191968394073,19.46511681944445
33.69191968394073,29.77626050917023
23.69191968394073,21.528245723501957
31.19191968394073,28.108532271356097
21.19191968394073,24.376137744322396
16.191919683940732,19.257812259688613
26.19191968394073,28.14911511011655
34.00441968394073,29.46881238338368
24.00441968394073,25.27890442067364
29.00441968394073,29.112856529547994
19.00441968394073,20.69699472921227
16.504419683940732,16.558433366156173
26.50441968394073,29.42133978786224
31.50441968394073,28.746955419711487
21.50441968394073,25.02754358934239
25.25441968394073,26.50490224084679
15.254419683940732,24.064358872499295
20.25441968394073,22.328008454311114
30.25441968394073,24.86287520936841
22.75441968394073,23.80620755683835
32.75441968394073,28.554051865946043
17.754419683940732,19.70891840396428
27.75441968394073,25.17466733006196
30.87941968394073,28.296136621067678
20.87941968394073,24.58147725570181
15.879419683940732,17.167206918948416
25.87941968394073,23.570189597676812
28.37941968394073,20.815199774869388
18.37941968394073,24.532044257511767
33.37941968394073,30.57848099147966
23.37941968394073,26.867541031413822
17.129419683940732,17.950198644525734
27.12941968394073,29.562231029249403
22.12941968394073,23.668231669171774
32.12941968394073,30.864369591714247
19.62941968394073,20.883376053324305
29.62941968394073,28.452639505490595
24.62941968394073,20.588736316061997
34.62941968394073,30.631430704458154
25.80129468394073,26.045236293880308
15.801294683940732,20.137371388654405
20.80129468394073,22.336284352635122
30.80129468394073,29.02808715926444
23.30129468394073,24.59646357786177
33.30129468394073,29.814284079111367
18.30129468394073,23.076102999247205
28.30129468394073,30.127883122052197
32.05129468394073,32.09445047287181
22.05129468394073,21.152823321519058
27.05129468394073,27.838557973418602
17.051294683940732,24.587578360544462
34.55129468394073,25.314998537823737
24.55129468394073,27.618461371147518
29.55129468394073,18.58399570027147
19.55129468394073,22.819881372964275
18.92629468394073,21.77296750229674
28.92629468394073,23.32198018278326
23.92629468394073,22.321023030381678
33.92629468394073,29.323413428904658
21.42629468394073,20.508208993208278
31.42629468394073,31.31253104548476
26.42629468394073,28.34187344249679
16.426294683940732,21.652864598963344
30.17629468394073,26.69120837331743
20.17629468394073,23.854355586657903
15.176294683940732,18.614282962248787
25.17629468394073,24.613057228895983
27.67629468394073,22.1142632228836
17.676294683940732,20.769208988079424
32.67629468394073,23.43361051949492
22.67629468394073,27.28388489263831
34.86379468394073,27.65693746744302
24.86379468394073,27.44118322547804
29.86379468394073,29.796936317856783
19.86379468394073,21.2725927662689
32.36379468394073,28.177588137158352
22.36379468394073,28.084541147918266
27.36379468394073,24.609659237751824
17.363794683940732,20.1045527321047
23.61379468394073,22.47997127775068
33.61379468394073,29.981408772244365
18.61379468394073,24.612217560223247
28.61379468394073,28.843339403672683
26.11379468394073,24.79441215524116
16.113794683940732,22.20102370912635
21.11379468394073,24.43974492612008
31.11379468394073,30.65048843031717
