y_test,y_pred
26.97316968394073,26.80326542689556
16.973169683940732,16.845374993496733
31.97316968394073,32.83234579644623
21.97316968394073,24.591772832484946
29.47316968394073,28.00831299749424
19.47316968394073,20.39037732480932
34.47316968394073,33.63004617710961
24.47316968394073,22.58276582231434
20.72316968394073,20.344924407747012
30.72316968394073,30.831697533055767
25.72316968394073,24.307300011708637
15.723169683940732,16.535193126752723
18.22316968394073,19.26080788091654
28.22316968394073,28.505367256873228
23.22316968394073,21.63968833920502
33.22316968394073,32.818539441056856
15.098169683940732,15.526146764656216
25.09816968394073,25.035262943698854
30.09816968394073,33.425182162528785
20.09816968394073,20.57055611279129
32.59816968394073,33.19407506065997
22.59816968394073,22.152201965641204
27.59816968394073,27.601029470962406
17.598169683940732,18.195492705698697
23.84816968394073,24.145135428974424
33.84816968394073,33.218395169036796
18.84816968394073,18.375635360397617
28.84816968394073,27.941284725060736
26.34816968394073,24.55039235150121
16.348169683940732,15.705071211526663
21.34816968394073,20.507102626493996
31.34816968394073,32.031501476031174
18.53566968394073,18.118546707384787
28.53566968394073,29.270603087160772
23.53566968394073,22.57027299779538
33.53566968394073,32.757733664090715
21.03566968394073,20.78490046846439
31.03566968394073,29.935767617983704
26.03566968394073,28.508433768161233
16.035669683940732,15.84978810727234
29.78566968394073,31.489661216756993
19.78566968394073,19.745325611710406
34.78566968394073,33.65624246319289
24.78566968394073,27.65342617264702
27.28566968394073,26.19296894225447
17.285669683940732,17.667022449405277
32.28566968394073,32.1894486593965
22.28566968394073,27.28573147546531
26.66066968394073,25.563042062233865
16.660669683940732,18.238147186020566
21.66066968394073,28.260165421603663
31.66066968394073,31.07740248127596
24.16066968394073,23.98095447999869
34.16066968394073,31.046634818697356
19.16066968394073,18.129490618503755
29.16066968394073,28.336744236936504
32.91066968394073,32.277911195334056
22.91066968394073,21.969328495060118
27.91066968394073,26.82871289370348
17.910669683940732,17.534389211763852
15.410669683940732,18.378292017017905
25.41066968394073,24.292460072360836
30.41066968394073,32.07182209039465
20.41066968394073,20.880709417035362
23.06691968394073,21.969713916745963
33.06691968394073,31.818831984058974
18.06691968394073,17.016054857555147
28.06691968394073,30.35128316671013
25.56691968394073,26.07010932751939
15.566919683940732,16.013370706287123
20.56691968394073,19.6296402603245
30.56691968394073,28.687680661567068
16.816919683940732,17.236297885654203
26.81691968394073,27.373066480908527
31.81691968394073,31.02485298742303
21.81691968394073,21.11031715972094
34.31691968394073,33.808020834825655
24.31691968394073,23.237277228915215
29.31691968394073,28.468902924127235
19.31691968394073,18.922467518756502
19.94191968394073,18.659698025395517
29.94191968394073,28.688656260209363
24.94191968394073,24.45229857499884
34.94191968394073,33.075622588045604
17.441919683940732,16.55560258152424
27.44191968394073,27.693598468486744
22.44191968394073,22.93526802254365
32.44191968394073,32.37236428547447
28.69191968394073,27.40091646691263
18.69191968394073,17.62301624017091
33.69191968394073,32.9302181275425
23.69191968394073,23.65061600543288
31.19191968394073,29.249731470492748
21.19191968394073,19.622419453865497
16.191919683940732,15.805770885989805
26.19191968394073,23.536606550127388
34.00441968394073,33.5077394876368
24.00441968394073,24.00511568796173
29.00441968394073,31.6622922781
19.00441968394073,20.73796987218867
16.504419683940732,17.28044243374367
26.50441968394073,26.30572844406138
31.50441968394073,32.40212365739278
21.50441968394073,22.211613169944943
25.25441968394073,26.47268941900952
15.254419683940732,16.89425747531005
20.25441968394073,19.999041824972092
30.25441968394073,30.28681381896943
22.75441968394073,21.288986952977524
32.75441968394073,32.744535724362564
17.754419683940732,17.796612232234548
27.75441968394073,24.160276220919414
30.87941968394073,29.87088118891868
20.87941968394073,22.73567051999869
15.879419683940732,15.936527257671766
25.87941968394073,25.37556865265752
28.37941968394073,26.589727015497683
18.37941968394073,21.308041237571487
33.37941968394073,33.72010821304343
23.37941968394073,23.017047621749864
17.129419683940732,17.323662658040117
27.12941968394073,26.32168567614
22.12941968394073,22.397891772295168
32.12941968394073,29.878045214504326
19.62941968394073,19.979143053934322
29.62941968394073,30.76024585852418
24.62941968394073,25.518694780617015
34.62941968394073,31.35888695049676
25.80129468394073,27.349336033298396
15.801294683940732,16.143546880681285
20.80129468394073,23.68288440370074
30.80129468394073,27.94332849237523
23.30129468394073,21.34532183838786
33.30129468394073,33.475055040424124
18.30129468394073,17.442186708967572
28.30129468394073,30.02288186627382
32.05129468394073,31.733445250825056
22.05129468394073,23.089314704035566
27.05129468394073,28.882852697254915
17.051294683940732,24.00332795076712
34.55129468394073,30.40917969820115
24.55129468394073,24.646499227594077
29.55129468394073,32.08826583132002
19.55129468394073,20.22277051044251
18.92629468394073,18.844354243336888
28.92629468394073,30.375856552194794
23.92629468394073,22.91908186030743
33.92629468394073,32.94946718773842
21.42629468394073,22.036602817944853
31.42629468394073,31.73569996768725
26.42629468394073,28.312109252807407
16.426294683940732,16.385664654211077
30.17629468394073,28.148955435418127
20.17629468394073,19.255716873398335
15.176294683940732,15.838023110311921
25.17629468394073,22.85553356715795
27.67629468394073,24.861087913085882
17.676294683940732,23.51015027646942
32.67629468394073,28.056546800845222
22.67629468394073,25.391603055104937
34.86379468394073,29.064568010082684
24.86379468394073,24.85193586867959
29.86379468394073,25.907335167696992
19.86379468394073,20.010957205215295
32.36379468394073,30.41102800166068
22.36379468394073,21.206864947898616
27.36379468394073,24.550892023186787
17.363794683940732,17.50565051906002
23.61379468394073,23.026972402223624
33.61379468394073,28.20266497972015
18.61379468394073,20.153080763617645
28.61379468394073,28.039321892753
26.11379468394073,24.31995457568505
16.113794683940732,19.353456371663583
21.11379468394073,20.32809834227434
31.11379468394073,29.711616345164877
27.98879468394073,29.160958876573982
17.988794683940732,17.686404342432212
32.98879468394073,31.714679344242466
22.98879468394073,20.419233364651433
30.48879468394073,28.339649697020068
20.48879468394073,20.694764101205443
15.488794683940732,16.08149398926023
25.48879468394073,22.593708356927287
21.73879468394073,22.430326727791552
31.73879468394073,32.627090165902466
26.73879468394073,27.394909738764035
16.738794683940732,16.717106656447502
19.23879468394073,19.485831514426096
29.23879468394073,29.22762134253244
24.23879468394073,22.965119620365357
34.23879468394073,30.267167980912994
31.89504468394073,30.77362067927601
21.89504468394073,23.161086416217007
16.895044683940732,16.503154949116855
26.89504468394073,27.55623022219676
29.39504468394073,30.628743420578903
19.39504468394073,19.06486018408593
34.39504468394073,33.42469900891546
24.39504468394073,23.88642568202713
18.14504468394073,19.35340062316974
28.14504468394073,27.28085830002491
23.14504468394073,25.49657669473127
33.14504468394073,32.44904461812635
20.64504468394073,21.13260382457842
30.64504468394073,31.68220894371604
25.64504468394073,26.622938664516347
15.645044683940732,19.065444510891794
33.77004468394073,33.89709453943649
23.77004468394073,20.8530237514375
28.77004468394073,31.120678454066255
18.77004468394073,18.35833336796823
16.270044683940732,16.00182182077198
26.27004468394073,30.92884375722602
31.27004468394073,33.021549302027566
21.27004468394073,26.53191789213899
25.02004468394073,26.50745703602153
15.020044683940732,17.900608638617687
20.02004468394073,20.967102720297046
30.02004468394073,30.262939698543374
22.52004468394073,20.885021322145754
32.52004468394073,32.73561596534729
17.520044683940732,18.400527407026114
27.52004468394073,29.578612827403838
20.33254468394073,21.584055127738825
30.33254468394073,27.721826305393577
25.33254468394073,26.13477095594488
15.332544683940732,19.203940287676126
17.832544683940732,18.580623260520326
27.83254468394073,30.326609640412446
22.83254468394073,35.0
32.83254468394073,32.93503865162761
29.08254468394073,30.023673013109317
19.08254468394073,19.78779908149053
34.08254468394073,33.16637494174889
24.08254468394073,24.9164010008706
31.58254468394073,25.446726185058775
21.58254468394073,20.527961166354824
16.582544683940732,16.767033906330667
26.58254468394073,22.99790317601153
22.20754468394073,21.583908873974107
32.20754468394073,26.59061520600765
17.207544683940732,18.494379652288412
27.20754468394073,26.024861767949073
24.70754468394073,22.799470541686738
34.70754468394073,33.75018624610558
19.70754468394073,19.6512947647919
29.70754468394073,28.498737315623682
15.957544683940732,16.071478531452346
25.95754468394073,30.97453480982994
30.95754468394073,31.53135076635823
20.95754468394073,19.573438551871686
33.45754468394073,32.24391149661844
23.45754468394073,23.43987086887786
28.45754468394073,25.92659687454198
18.45754468394073,18.3897521178947
32.63723218394073,33.05621110013922
22.63723218394073,22.9758838974486
27.63723218394073,26.812622570698963
17.637232183940732,18.237449297467982
15.137232183940732,15.436351770890447
25.13723218394073,27.82002865380835
30.13723218394073,31.003694713376156
20.13723218394073,20.085466099619246
26.38723218394073,23.91889616858518
16.387232183940732,20.737100264509984
21.38723218394073,21.570898827317805
31.38723218394073,32.324246452755744
23.88723218394073,23.726713043658414
33.88723218394073,33.96058106187828
18.88723218394073,21.569413921447786
28.88723218394073,28.18619302042135
29.51223218394073,29.15502992101557
19.51223218394073,20.152784470696652
34.51223218394073,33.85494248381224
24.51223218394073,24.87269745089757
27.01223218394073,29.000237689450096
17.012232183940732,16.6092684217601
32.01223218394073,30.34011901462782
22.01223218394073,24.309474719158366
18.26223218394073,18.26536071005327
28.26223218394073,28.37063519167647
23.26223218394073,27.592004065110032
33.26223218394073,31.226674923697722
20.76223218394073,21.016912278915424
30.76223218394073,31.01024206426445
25.76223218394073,25.312072150547078
15.762232183940732,19.609836124075667
24.19973218394073,26.24673888075816
34.19973218394073,33.78462092072379
19.19973218394073,18.587119680685845
29.19973218394073,32.18517047868362
26.69973218394073,24.60387163215543
16.699732183940732,16.994632294352265
